Type,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
dien thoai,3.240.179 ₫,,88 Đã bán,(30),Hồ Chí Minh,449.000 ₫,16.500 ₫,97%,98%,100%,0,0,0,0,31
dien thoai,3.200.000 ₫,,6 Đã bán,,Hà Nội,4.990.000 ₫,,94%,,83%,0,0,0,0,0
dien thoai,3.139.000 ₫,,12 Đã bán,(2),Bến Tre,3.990.000 ₫,28.700 ₫,99%,100%,100%,0,0,0,0,3
dien thoai,3.120.000 ₫,,221 Đã bán,(118),Hồ Chí Minh,3.490.000 ₫,18.300 ₫,98%,100%,92%,0,0,1,0,117
dien thoai,24.188.000 ₫,29% Off,11 Đã bán,(1),Đà Nẵng,33.990.000 ₫,38.000 ₫,97%,81%,80%,0,0,0,0,2
dien thoai,20.090.000 ₫,13% Off,,(1),Hồ Chí Minh,22.990.000 ₫,,91%,,100%,0,0,0,0,1
dien thoai,19.995.000 ₫,9% Off,,,Hồ Chí Minh,21.990.000 ₫,Miễn phí,97%,100%,33%,0,0,0,0,0
dien thoai,19.990.000 ₫,26% Off,,,Hồ Chí Minh,26.990.000 ₫,16.500 ₫,98%,83%,100%,0,0,0,0,0
dien thoai,19.990.000 ₫,5% Off,,,Hồ Chí Minh,20.990.000 ₫,19.600 ₫,85%,,100%,0,0,0,0,0
dien thoai,19.890.000 ₫,1% Off,,,Hồ Chí Minh,19.990.000 ₫,Miễn phí,97%,100%,33%,0,0,0,0,0
dien thoai,19.890.000 ₫,,,,Hồ Chí Minh,19.900.000 ₫,19.600 ₫,85%,,100%,0,0,0,0,0
dien thoai,19.640.000 ₫,15% Off,10 Đã bán,(4),Hồ Chí Minh,22.990.000 ₫,18.300 ₫,99%,99%,98%,0,0,0,0,4
dien thoai,19.190.000 ₫,17% Off,,,Hồ Chí Minh,23.000.000 ₫,16.500 ₫,98%,83%,100%,0,0,0,0,1
dien thoai,19.140.000 ₫,17% Off,,,Hồ Chí Minh,22.990.000 ₫,16.500 ₫,100%,99%,100%,0,0,0,0,0
dien thoai,18.990.000 ₫,17% Off,,,Đà Nẵng,22.990.000 ₫,38.000 ₫,97%,81%,80%,0,0,0,0,0
dien thoai,18.990.000 ₫,17% Off,,,Đà Nẵng,22.990.000 ₫,38.000 ₫,96%,25%,100%,0,0,0,0,0
dien thoai,18.990.000 ₫,42% Off,8 Đã bán,(3),Hồ Chí Minh,32.990.000 ₫,18.300 ₫,99%,100%,85%,0,0,0,0,2
dien thoai,18.866.000 ₫,9% Off,,,Hà Nội,21.299.000 ₫,32.700 ₫,97%,,,0,0,0,0,0
dien thoai,18.599.000 ₫,11% Off,,,Hà Nội,23.990.000 ₫,13.700 ₫,100%,100%,100%,0,0,0,0,0
dien thoai,17.990.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,,66%,0,0,0,0,0
dien thoai,17.990.000 ₫,,,,Bến Tre,,28.700 ₫,83%,,,0,0,0,0,0
dien thoai,17.950.000 ₫,22% Off,,,Hồ Chí Minh,22.990.000 ₫,16.500 ₫,98%,83%,100%,0,0,0,0,0
dien thoai,17.800.000 ₫,,45 Đã bán,(5),Hồ Chí Minh,,Miễn phí,100%,,,0,0,0,0,5
dien thoai,17.499.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,,66%,0,0,0,0,0
dien thoai,17.290.000 ₫,36% Off,,,Hồ Chí Minh,26.990.000 ₫,Miễn phí,98%,100%,88%,0,0,0,0,0
dien thoai,17.020.000 ₫,26% Off,,(1),Hà Nội,22.990.000 ₫,,94%,,83%,0,0,0,0,1
dien thoai,17.020.000 ₫,26% Off,10 Đã bán,(2),Hà Nội,24.989.800 ₫,,92%,,33%,0,0,0,0,2
dien thoai,16.990.000 ₫,15% Off,13 Đã bán,(5),Hồ Chí Minh,19.990.000 ₫,18.300 ₫,99%,100%,85%,0,0,0,0,5
dien thoai,16.990.000 ₫,35% Off,11 Đã bán,(1),Hồ Chí Minh,25.990.000 ₫,16.500 ₫,97%,,,0,0,0,0,1
dien thoai,16.490.000 ₫,,,(1),Hà Nội,,13.700 ₫,95%,100%,100%,0,0,0,0,1
dien thoai,15.890.000 ₫,38% Off,7 Đã bán,(1),Hà Nội,32.900.000 ₫,38.000 ₫,91%,95%,100%,0,0,0,0,1
dien thoai,15.580.000 ₫,32% Off,,,Hồ Chí Minh,22.900.000 ₫,18.300 ₫,99%,99%,98%,0,0,0,0,0
dien thoai,15.490.000 ₫,40% Off,,,Đà Nẵng,29.990.000 ₫,38.000 ₫,97%,81%,80%,0,0,0,0,0
dien thoai,15.390.000 ₫,33% Off,,,Hồ Chí Minh,22.990.000 ₫,Miễn phí,98%,100%,88%,0,0,0,0,0
dien thoai,14.500.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,66%,100%,0,0,0,0,0
dien thoai,14.500.000 ₫,,5 Đã bán,,Hà Nội,,Miễn phí,,,,0,0,0,0,0
dien thoai,14.390.000 ₫,37% Off,9 Đã bán,,Hà Nội,22.990.000 ₫,Miễn phí,97%,50%,50%,0,0,0,0,0
dien thoai,14.122.403 ₫,9% Off,69 Đã bán,(18),Hà Nội,17.990.000 ₫,13.700 ₫,95%,100%,100%,0,1,0,0,17
dien thoai,13.990.000 ₫,,,,Bến Tre,,28.700 ₫,83%,,,0,0,0,0,0
dien thoai,13.990.000 ₫,26% Off,32 Đã bán,(2),Hồ Chí Minh,18.990.000 ₫,18.300 ₫,99%,100%,85%,0,0,0,0,2
dien thoai,13.878.080 ₫,37% Off,7 Đã bán,,Hồ Chí Minh,21.990.000 ₫,18.300 ₫,97%,,50%,0,0,0,0,0
dien thoai,13.500.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,66%,100%,0,0,0,0,0
dien thoai,13.400.000 ₫,,,,Nam Định,,37.700 ₫,87%,80%,100%,0,0,0,0,0
dien thoai,13.200.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,66%,100%,0,0,0,0,0
dien thoai,41.990.000 ₫,7% Off,11 Đã bán,,Hồ Chí Minh,,,,,,0,0,0,0,0
dien thoai,40.990.000 ₫,,,,Hồ Chí Minh,,18.300 ₫,97%,99%,88%,0,0,0,0,0
dien thoai,37.590.001 ₫,16% Off,24 Đã bán,(2),Hồ Chí Minh,44.490.000 ₫,,91%,,100%,0,0,0,0,2
dien thoai,31.989.000 ₫,6% Off,1.4K Đã bán,(347),Hồ Chí Minh,33.990.000 ₫,16.500 ₫,91%,99%,100%,2,0,1,0,344
dien thoai,31.990.000 ₫,9% Off,712 Đã bán,(151),Hồ Chí Minh,34.990.000 ₫,5.500 ₫,94%,98%,100%,1,0,1,0,149
dien thoai,31.990.000 ₫,,203 Đã bán,(43),Hồ Chí Minh,,,99%,,100%,2,0,0,0,41
dien thoai,31.590.000 ₫,16% Off,21 Đã bán,(2),Hồ Chí Minh,37.490.000 ₫,,91%,,100%,0,0,0,0,3
dien thoai,31.210.000 ₫,8% Off,,,Hà Nội,33.990.000 ₫,,94%,,83%,0,0,0,0,0
dien thoai,30.470.000 ₫,10% Off,6 Đã bán,,Hà Nội,44.490.000 ₫,,94%,,83%,0,0,0,0,0
dien thoai,29.990.000 ₫,9% Off,,,Hà Nội,32.990.000 ₫,38.000 ₫,98%,100%,92%,0,0,0,0,0
dien thoai,29.517.000 ₫,11% Off,6 Đã bán,(1),Hồ Chí Minh,32.990.000 ₫,18.300 ₫,99%,99%,98%,0,0,0,0,2
dien thoai,29.990.000 ₫,,,,Hồ Chí Minh,,18.300 ₫,97%,99%,88%,0,0,0,0,0
dien thoai,29.990.000 ₫,,,,Hồ Chí Minh,,7.300 ₫,97%,98%,85%,0,0,0,0,0
dien thoai,29.890.000 ₫,17% Off,16 Đã bán,(4),Bình Dương,35.990.000 ₫,,98%,,98%,0,0,0,0,4
dien thoai,29.689.000 ₫,15% Off,11.9K Đã bán,(2683),Hồ Chí Minh,34.999.000 ₫,5.500 ₫,94%,98%,100%,31,3,8,9,2631
dien thoai,28.990.000 ₫,,,,Hà Nội,,32.700 ₫,,,,0,0,0,0,0
dien thoai,28.791.000 ₫,10% Off,,,Hà Nội,31.990.000 ₫,,94%,,83%,0,0,0,0,0
dien thoai,28.090.000 ₫,17% Off,13 Đã bán,,Hồ Chí Minh,33.990.000 ₫,,91%,,100%,0,0,0,0,0
dien thoai,27.891.000 ₫,10% Off,,,Hà Nội,32.990.000 ₫,,94%,,83%,0,0,0,0,0
dien thoai,27.490.000 ₫,11% Off,7 Đã bán,(5),Hà Nội,33.990.000 ₫,51.500 ₫,94%,96%,100%,0,0,0,0,5
dien thoai,27.399.000 ₫,,,,Hà Nội,,32.700 ₫,97%,,,0,0,0,0,0
dien thoai,26.590.000 ₫,22% Off,,(1),Hồ Chí Minh,33.999.000 ₫,7.300 ₫,97%,,50%,0,0,0,0,1
dien thoai,25.390.000 ₫,41% Off,,,Hà Nội,43.000.000 ₫,38.000 ₫,91%,95%,100%,0,0,0,0,0
dien thoai,24.898.000 ₫,27% Off,7 Đã bán,,Hồ Chí Minh,33.990.000 ₫,18.300 ₫,99%,99%,98%,0,0,0,0,0
dien thoai,24.880.000 ₫,22% Off,,,Hà Nội,31.990.000 ₫,,94%,,83%,0,0,0,0,0
dien thoai,24.290.100 ₫,10% Off,,,Hà Nội,29.990.000 ₫,,94%,,83%,0,0,0,0,0
dien thoai,24.190.000 ₫,21% Off,,,Hà Nội,26.990.000 ₫,,94%,,83%,0,0,0,0,0
dien thoai,24.140.000 ₫,29% Off,,,Hồ Chí Minh,33.990.000 ₫,16.500 ₫,98%,83%,100%,0,0,0,0,0
dien thoai,23.600.000 ₫,13% Off,,,Hà Nội,30.490.000 ₫,,94%,,83%,0,0,0,0,0
dien thoai,23.290.000 ₫,31% Off,7 Đã bán,(3),Hồ Chí Minh,44.490.000 ₫,Miễn phí,98%,100%,88%,0,0,0,1,2
dien thoai,22.990.000 ₫,,,,Hà Nội,,38.000 ₫,98%,100%,92%,0,0,0,0,0
dien thoai,22.990.000 ₫,,5 Đã bán,,Hồ Chí Minh,,19.600 ₫,99%,100%,85%,0,0,0,0,0
dien thoai,22.990.000 ₫,45% Off,9 Đã bán,(1),Đà Nẵng,41.990.000 ₫,32.700 ₫,94%,100%,100%,0,0,0,0,1
dien thoai,22.990.000 ₫,18% Off,16 Đã bán,(3),Bình Dương,27.990.000 ₫,,98%,,98%,0,0,0,0,6
dien thoai,21.490.000 ₫,35% Off,8 Đã bán,(2),Hà Nội,32.990.000 ₫,51.500 ₫,94%,96%,100%,0,0,0,0,2
dien thoai,21.390.000 ₫,7% Off,,,Hồ Chí Minh,22.900.000 ₫,18.300 ₫,99%,99%,98%,0,0,0,0,0
dien thoai,21.290.000 ₫,31% Off,36 Đã bán,(3),Hồ Chí Minh,30.990.000 ₫,16.500 ₫,97%,,,0,0,1,0,3
dien thoai,20.989.000 ₫,9% Off,120 Đã bán,(30),Bắc Ninh,22.990.000 ₫,16.500 ₫,91%,99%,100%,1,1,4,1,23
dien thoai,20.890.000 ₫,23% Off,,,Hồ Chí Minh,26.990.000 ₫,18.300 ₫,99%,99%,98%,0,0,0,0,0
dien thoai,20.610.000 ₫,10% Off,,,Hà Nội,22.990.000 ₫,,94%,,83%,0,0,0,0,0
dien thoai,20.090.000 ₫,13% Off,,(1),Hồ Chí Minh,22.990.000 ₫,,91%,,100%,0,0,0,0,1
dien thoai,19.995.000 ₫,9% Off,,,Hồ Chí Minh,21.990.000 ₫,Miễn phí,97%,100%,33%,0,0,0,0,0
dien thoai,19.990.000 ₫,26% Off,,,Hồ Chí Minh,26.990.000 ₫,16.500 ₫,98%,83%,100%,0,0,0,0,0
dien thoai,19.990.000 ₫,5% Off,,,Hồ Chí Minh,20.990.000 ₫,19.600 ₫,85%,,100%,0,0,0,0,0
dien thoai,19.890.000 ₫,1% Off,,,Hồ Chí Minh,19.990.000 ₫,Miễn phí,97%,100%,33%,0,0,0,0,0
dien thoai,19.890.000 ₫,,,,Hồ Chí Minh,19.900.000 ₫,19.600 ₫,85%,,100%,0,0,0,0,0
dien thoai,19.640.000 ₫,15% Off,10 Đã bán,(4),Hồ Chí Minh,22.990.000 ₫,18.300 ₫,99%,99%,98%,0,0,0,0,4
dien thoai,19.190.000 ₫,17% Off,,,Hồ Chí Minh,23.000.000 ₫,16.500 ₫,98%,83%,100%,0,0,0,0,1
dien thoai,19.140.000 ₫,17% Off,,,Hồ Chí Minh,22.990.000 ₫,16.500 ₫,100%,99%,100%,0,0,0,0,0
dien thoai,18.990.000 ₫,17% Off,,,Đà Nẵng,22.990.000 ₫,38.000 ₫,97%,81%,80%,0,0,0,0,0
dien thoai,18.990.000 ₫,17% Off,,,Đà Nẵng,22.990.000 ₫,38.000 ₫,96%,25%,100%,0,0,0,0,0
dien thoai,18.990.000 ₫,42% Off,8 Đã bán,(3),Hồ Chí Minh,32.990.000 ₫,18.300 ₫,99%,100%,85%,0,0,0,0,2
dien thoai,18.866.000 ₫,9% Off,,,Hà Nội,21.299.000 ₫,32.700 ₫,97%,,,0,0,0,0,0
dien thoai,18.599.000 ₫,11% Off,,,Hà Nội,23.990.000 ₫,13.700 ₫,100%,100%,100%,0,0,0,0,0
dien thoai,17.990.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,,66%,0,0,0,0,0
dien thoai,17.990.000 ₫,,,,Bến Tre,,28.700 ₫,83%,,,0,0,0,0,0
dien thoai,17.950.000 ₫,22% Off,,,Hồ Chí Minh,22.990.000 ₫,16.500 ₫,98%,83%,100%,0,0,0,0,0
dien thoai,17.800.000 ₫,,45 Đã bán,(5),Hồ Chí Minh,,Miễn phí,100%,,,0,0,0,0,5
dien thoai,17.499.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,,66%,0,0,0,0,0
dien thoai,17.290.000 ₫,36% Off,,,Hồ Chí Minh,26.990.000 ₫,Miễn phí,98%,100%,88%,0,0,0,0,0
dien thoai,17.020.000 ₫,26% Off,,(1),Hà Nội,22.990.000 ₫,,94%,,83%,0,0,0,0,1
dien thoai,17.020.000 ₫,26% Off,10 Đã bán,(2),Hà Nội,24.989.800 ₫,,92%,,33%,0,0,0,0,2
dien thoai,16.990.000 ₫,15% Off,13 Đã bán,(5),Hồ Chí Minh,19.990.000 ₫,18.300 ₫,99%,100%,85%,0,0,0,0,5
dien thoai,16.990.000 ₫,35% Off,11 Đã bán,(1),Hồ Chí Minh,25.990.000 ₫,16.500 ₫,97%,,,0,0,0,0,1
dien thoai,16.490.000 ₫,,,(1),Hà Nội,,13.700 ₫,95%,100%,100%,0,0,0,0,1
dien thoai,15.890.000 ₫,38% Off,7 Đã bán,(1),Hà Nội,32.900.000 ₫,38.000 ₫,91%,95%,100%,0,0,0,0,1
dien thoai,15.580.000 ₫,32% Off,,,Hồ Chí Minh,22.900.000 ₫,18.300 ₫,99%,99%,98%,0,0,0,0,0
dien thoai,15.490.000 ₫,40% Off,,,Đà Nẵng,29.990.000 ₫,38.000 ₫,97%,81%,80%,0,0,0,0,0
dien thoai,15.390.000 ₫,33% Off,,,Hồ Chí Minh,22.990.000 ₫,Miễn phí,98%,100%,88%,0,0,0,0,0
dien thoai,14.500.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,66%,100%,0,0,0,0,0
dien thoai,14.500.000 ₫,,5 Đã bán,,Hà Nội,,Miễn phí,,,,0,0,0,0,0
dien thoai,14.390.000 ₫,37% Off,9 Đã bán,,Hà Nội,22.990.000 ₫,Miễn phí,97%,50%,50%,0,0,0,0,0
dien thoai,14.122.403 ₫,9% Off,69 Đã bán,(18),Hà Nội,17.990.000 ₫,13.700 ₫,95%,100%,100%,0,1,0,0,17
dien thoai,13.990.000 ₫,,,,Bến Tre,,28.700 ₫,83%,,,0,0,0,0,0
dien thoai,13.990.000 ₫,26% Off,32 Đã bán,(2),Hồ Chí Minh,18.990.000 ₫,18.300 ₫,99%,100%,85%,0,0,0,0,2
dien thoai,13.878.080 ₫,37% Off,7 Đã bán,,Hồ Chí Minh,,,,,,0,0,0,0,0
dien thoai,13.500.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,66%,100%,0,0,0,0,0
dien thoai,13.400.000 ₫,,,,Nam Định,,37.700 ₫,87%,80%,100%,0,0,0,0,0
dien thoai,13.200.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,66%,100%,0,0,0,0,0
dien thoai,13.190.000 ₫,31% Off,,,Hà Nội,24.550.000 ₫,38.000 ₫,91%,95%,100%,0,0,0,0,0
dien thoai,24.188.000 ₫,29% Off,11 Đã bán,(1),Đà Nẵng,33.990.000 ₫,38.000 ₫,97%,81%,80%,0,0,0,0,2
dien thoai,16.990.000 ₫,45% Off,31 Đã bán,(12),Hồ Chí Minh,33.990.000 ₫,16.500 ₫,97%,,,0,0,0,2,10
dien thoai,14.990.000 ₫,,,(1),Hồ Chí Minh,,Miễn phí,100%,,100%,0,0,0,0,1
dien thoai,12.998.500 ₫,23% Off,16 Đã bán,(2),Hồ Chí Minh,16.890.500 ₫,,91%,,100%,0,0,0,1,2
dien thoai,12.990.000 ₫,24% Off,,,Hồ Chí Minh,16.990.000 ₫,16.500 ₫,,,66%,0,0,0,0,0
dien thoai,12.940.000 ₫,13% Off,,,Hà Nội,16.890.000 ₫,38.000 ₫,98%,100%,92%,0,0,0,0,0
dien thoai,12.890.000 ₫,,,,Hà Nội,,13.700 ₫,95%,100%,100%,0,0,0,0,0
dien thoai,12.389.000 ₫,,,,Nam Định,,43.900 ₫,,,100%,0,0,0,0,0
dien thoai,12.290.000 ₫,36% Off,,(1),Hà Nội,19.200.000 ₫,38.000 ₫,91%,95%,100%,0,0,0,0,1
dien thoai,12.200.000 ₫,18% Off,,(1),Hà Nội,14.900.000 ₫,,94%,,83%,0,0,0,0,1
dien thoai,12.200.000 ₫,18% Off,,,Hà Nội,16.890.500 ₫,,92%,,33%,0,0,0,0,0
dien thoai,11.990.000 ₫,8% Off,,(3),Hồ Chí Minh,12.990.000 ₫,19.600 ₫,85%,,100%,0,0,0,0,3
dien thoai,11.989.000 ₫,19% Off,91 Đã bán,(16),Hồ Chí Minh,14.890.000 ₫,16.500 ₫,91%,99%,100%,1,0,0,0,15
dien thoai,11.980.000 ₫,8% Off,,,Hồ Chí Minh,12.990.000 ₫,Miễn phí,97%,100%,33%,0,0,0,0,0
dien thoai,11.800.000 ₫,,,,Nam Định,,37.700 ₫,87%,80%,100%,0,0,0,0,0
dien thoai,11.700.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,66%,100%,0,0,0,0,0
dien thoai,11.680.000 ₫,10% Off,35 Đã bán,(8),Hồ Chí Minh,12.990.000 ₫,18.300 ₫,98%,100%,92%,0,0,0,0,9
dien thoai,11.617.600 ₫,22% Off,33 Đã bán,(2),Hồ Chí Minh,14.889.600 ₫,,91%,,100%,0,0,0,0,3
dien thoai,11.250.000 ₫,16% Off,,,Hà Nội,13.350.000 ₫,38.000 ₫,91%,95%,100%,0,0,0,0,0
dien thoai,11.078.000 ₫,21% Off,,,Hồ Chí Minh,13.990.000 ₫,16.500 ₫,100%,99%,100%,0,0,0,0,0
dien thoai,11.039.000 ₫,26% Off,,(0),Bến Tre,14.890.000 ₫,28.700 ₫,98%,100%,100%,0,0,0,0,1
dien thoai,10.990.000 ₫,,15 Đã bán,(1),Hồ Chí Minh,,18.300 ₫,99%,99%,98%,0,0,0,0,1
dien thoai,10.990.000 ₫,27% Off,,,Đà Nẵng,14.990.000 ₫,Miễn phí,93%,,100%,0,0,0,0,0
dien thoai,10.990.000 ₫,35% Off,5 Đã bán,(1),Hồ Chí Minh,16.900.000 ₫,18.300 ₫,96%,75%,75%,0,0,0,0,1
dien thoai,10.990.000 ₫,27% Off,,,Đà Nẵng,14.990.000 ₫,38.000 ₫,97%,81%,80%,0,0,0,0,0
dien thoai,10.890.000 ₫,39% Off,5 Đã bán,(2),Hà Nội,17.999.000 ₫,26.100 ₫,100%,100%,100%,0,0,0,0,2
dien thoai,10.839.000 ₫,27% Off,,,Bến Tre,14.890.000 ₫,28.700 ₫,97%,100%,100%,0,0,0,0,0
dien thoai,10.800.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,66%,100%,0,0,0,0,0
dien thoai,10.791.000 ₫,10% Off,,,Hà Nội,11.990.000 ₫,,94%,,83%,0,0,0,0,0
dien thoai,10.782.000 ₫,10% Off,5 Đã bán,,Hà Nội,12.980.000 ₫,,92%,,33%,0,0,0,0,0
dien thoai,10.560.000 ₫,,,,Hồ Chí Minh,,19.600 ₫,100%,,,0,0,0,0,0
dien thoai,10.500.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,66%,100%,0,0,0,0,0
dien thoai,10.490.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,99%,100%,,0,0,0,0,0
dien thoai,10.490.000 ₫,19% Off,,,Đà Nẵng,12.990.000 ₫,38.000 ₫,97%,81%,80%,0,0,0,0,0
dien thoai,10.490.000 ₫,,,,Đăk Nông,,32.200 ₫,,,,0,0,0,0,0
dien thoai,10.489.000 ₫,52% Off,237 Đã bán,(37),Hồ Chí Minh,21.990.000 ₫,18.300 ₫,91%,99%,100%,2,0,0,2,33
dien thoai,10.450.000 ₫,30% Off,,,Hà Nội,14.900.000 ₫,38.000 ₫,91%,95%,100%,0,0,0,0,0
dien thoai,10.290.000 ₫,34% Off,,,Hà Nội,16.000.000 ₫,38.000 ₫,91%,95%,100%,0,0,0,0,0
dien thoai,10.290.000 ₫,21% Off,,,Đà Nẵng,12.990.000 ₫,38.000 ₫,96%,25%,100%,0,0,0,0,0
dien thoai,10.266.000 ₫,7% Off,,,Hồ Chí Minh,10.990.000 ₫,16.500 ₫,100%,99%,100%,0,0,0,0,0
dien thoai,10.490.000 ₫,13% Off,,,Đà Nẵng,11.990.000 ₫,38.000 ₫,97%,81%,80%,0,0,0,0,0
dien thoai,10.490.000 ₫,,7 Đã bán,(2),Hồ Chí Minh,,,99%,,100%,0,0,0,0,3
dien thoai,10.235.000 ₫,32% Off,,,Đà Nẵng,14.990.000 ₫,38.000 ₫,97%,81%,80%,0,0,0,0,0
dien thoai,10.200.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,66%,100%,0,0,0,0,0
dien thoai,10.100.000 ₫,8% Off,6 Đã bán,(2),Hồ Chí Minh,10.990.000 ₫,18.300 ₫,98%,100%,92%,0,0,0,0,2
dien thoai,10.099.000 ₫,22% Off,,(1),Hà Nội,13.000.000 ₫,38.000 ₫,97%,,,0,0,0,0,1
dien thoai,10.085.523 ₫,17% Off,45 Đã bán,(3),Hà Nội,12.090.000 ₫,13.700 ₫,95%,100%,100%,0,0,0,0,3
dien thoai,9.990.000 ₫,9% Off,,,Đà Nẵng,10.990.000 ₫,45.100 ₫,96%,25%,100%,0,0,0,0,0
dien thoai,9.990.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,,66%,0,0,0,0,0
dien thoai,9.990.000 ₫,17% Off,,,Hồ Chí Minh,12.000.000 ₫,16.500 ₫,98%,83%,100%,0,0,0,0,0
dien thoai,9.990.000 ₫,,,,Hà Nội,,,94%,,83%,0,0,0,0,0
dien thoai,9.990.000 ₫,,,,Đà Nẵng,,32.700 ₫,100%,80%,,0,0,0,0,0
dien thoai,9.990.000 ₫,23% Off,7 Đã bán,,Hồ Chí Minh,12.890.000 ₫,Miễn phí,98%,100%,88%,0,0,0,0,0
dien thoai,9.890.000 ₫,21% Off,38 Đã bán,(12),Bình Dương,12.490.000 ₫,,98%,,98%,0,0,1,1,11
dien thoai,9.990.000 ₫,,7 Đã bán,,Hà Nội,,Miễn phí,100%,,,0,0,0,0,0
dien thoai,9.895.000 ₫,,,,Hà Nội,9.900.000 ₫,Miễn phí,91%,55%,78%,1,0,0,0,0
dien thoai,9.890.000 ₫,18% Off,8 Đã bán,(5),Tiền Giang,15.900.000 ₫,28.700 ₫,97%,100%,100%,0,0,1,0,4
dien thoai,9.790.000 ₫,1% Off,,,Hồ Chí Minh,9.900.000 ₫,18.300 ₫,99%,99%,98%,0,0,0,0,0
dien thoai,9.675.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,,66%,0,0,0,0,0
dien thoai,9.590.000 ₫,9% Off,,,Hồ Chí Minh,10.500.000 ₫,16.500 ₫,96%,75%,75%,0,0,0,0,0
dien thoai,9.590.000 ₫,11% Off,,(0),Tiền Giang,10.800.000 ₫,28.700 ₫,97%,100%,100%,0,0,0,0,1
dien thoai,9.500.000 ₫,,,,Nam Định,,37.700 ₫,87%,80%,100%,0,0,0,0,0
dien thoai,9.500.000 ₫,32% Off,,,Hà Nội,13.900.000 ₫,Miễn phí,75%,,,0,0,0,0,0
dien thoai,9.499.000 ₫,10% Off,,,Hồ Chí Minh,10.499.000 ₫,Miễn phí,82%,,100%,0,0,0,0,0
dien thoai,9.490.000 ₫,21% Off,,,Hồ Chí Minh,11.990.000 ₫,18.300 ₫,85%,,100%,0,0,0,0,0
dien thoai,9.480.000 ₫,14% Off,,,Hồ Chí Minh,10.990.000 ₫,Miễn phí,100%,,100%,0,0,0,0,0
dien thoai,9.440.640 ₫,10% Off,20 Đã bán,(1),Hà Nội,10.489.600 ₫,,92%,,33%,0,0,0,0,2
dien thoai,9.390.000 ₫,17% Off,,(1),Vĩnh Phúc,11.250.000 ₫,43.900 ₫,100%,100%,97%,0,0,0,0,1
dien thoai,9.351.363 ₫,13% Off,38 Đã bán,(13),Hà Nội,10.790.000 ₫,13.700 ₫,95%,100%,100%,0,0,0,0,13
dien thoai,9.350.000 ₫,38% Off,35 Đã bán,(18),Hà Nội,17.000.000 ₫,32.700 ₫,91%,95%,100%,0,0,0,0,19
dien thoai,9.300.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,66%,100%,0,0,0,0,0
dien thoai,9.150.000 ₫,17% Off,,,Hồ Chí Minh,10.990.000 ₫,16.500 ₫,98%,83%,100%,0,0,0,0,0
dien thoai,9.090.000 ₫,24% Off,534 Đã bán,(126),Hà Nội,11.990.000 ₫,38.000 ₫,99%,100%,85%,1,0,0,2,123
dien thoai,9.000.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,66%,100%,0,0,0,0,0
dien thoai,8.990.000 ₫,10% Off,,,Hồ Chí Minh,9.990.000 ₫,Miễn phí,97%,100%,33%,0,0,0,0,0
dien thoai,8.990.000 ₫,,,,Hồ Chí Minh,,45.100 ₫,100%,100%,100%,0,0,0,0,0
dien thoai,8.990.000 ₫,10% Off,,,Hồ Chí Minh,9.990.000 ₫,19.600 ₫,85%,,100%,0,0,0,0,0
dien thoai,8.990.000 ₫,10% Off,25 Đã bán,(5),Hồ Chí Minh,11.490.000 ₫,18.300 ₫,99%,99%,98%,0,0,0,0,5
dien thoai,8.990.000 ₫,18% Off,,(1),Hồ Chí Minh,10.990.000 ₫,18.300 ₫,85%,,100%,0,0,0,0,1
dien thoai,8.990.000 ₫,,,(1),Hồ Chí Minh,9.000.000 ₫,Miễn phí,97%,100%,33%,0,0,0,0,1
dien thoai,41.990.000 ₫,,11 Đã bán,,Hồ Chí Minh,44.990.000 ₫,20.100 ₫,99%,100%,85%,0,0,0,0,0
dien thoai,40.990.000 ₫,,,,Hồ Chí Minh,,18.300 ₫,97%,99%,86%,0,0,0,0,0
dien thoai,37.590.001 ₫,,25 Đã bán,(2),Hồ Chí Minh,44.490.000 ₫,,91%,,100%,0,0,0,0,2
dien thoai,31.990.000 ₫,,1.5K Đã bán,(355),Hồ Chí Minh,33.990.000 ₫,16.500 ₫,91%,99%,100%,2,0,1,0,352
dien thoai,31.990.000 ₫,,203 Đã bán,(43),Hồ Chí Minh,,,99%,,100%,2,0,0,0,41
